Section,Session_ID,Window_Index,Start_Time,End_Time,n_events,n_users,context,Dominant_Event,Dominant_Component,Dominant_Bundled,R_event,R_comp,K,p_star,Top_User_Share,C_e,C_c,Q_sub,T_sust,a_t_new,S_a,S_u,S_e,S_tau,sigma_t_new,is_session_first,d_t_new,d_t_categorical_rule,a_t,d_t,sigma_t,Dominant_Component_Recomputed
Sec-04,121,6,2026-04-21 10:04:00,2026-04-21 10:05:00,16,9,navigation,Course module viewed,File,Course module viewed,0.5625,0.5625,2,0.5625,0.1875,0.5625,0.5625,1.0,1.0,0.78125,1.0,1.0,1.0,1.0,1.0,True,2,3,0.5625,0.0625,1.0,File
Sec-04,121,7,2026-04-21 10:05:00,2026-04-21 10:06:00,11,5,independent_work,Course module viewed,File,Course module viewed,0.8181818181818182,0.8181818181818182,2,0.8181818181818182,0.2727272727272727,0.8181818181818182,0.8181818181818182,1.0,1.0,0.9090909090909092,0.659090909090909,0.6956521739130435,1.0,0.9,0.813685770750988,False,2,3,0.8181818181818182,0.3181818181818181,0.318181818181818,File
Sec-04,121,8,2026-04-21 10:06:00,2026-04-21 10:07:00,11,6,independent_work,Course module viewed,File,Course module viewed,0.8181818181818182,0.8181818181818182,2,0.8181818181818182,0.2727272727272727,0.8181818181818182,0.8181818181818182,1.0,1.0,0.9090909090909092,1.0,0.5789473684210527,1.0,0.9,0.8697368421052631,False,2,3,0.8181818181818182,0.3181818181818181,1.0,File
Sec-04,121,9,2026-04-21 10:07:00,2026-04-21 10:08:00,6,3,independent_work,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.7575757575757578,0.9166666666666666,1.0,0.9,0.893560606060606,False,1,2,1.0,0.0,0.5151515151515154,File
Sec-04,121,10,2026-04-21 10:08:00,2026-04-21 10:09:00,5,4,teaching,Course module viewed,File,Course module viewed,0.8,0.8,2,0.8,0.4,0.8,0.8,1.0,1.0,0.9,0.7333333333333334,0.6666666666666666,1.0,0.9,0.825,False,2,2,0.8,0.3,0.4666666666666668,File
Sec-04,121,50,2026-04-21 10:48:00,2026-04-21 10:49:00,17,7,teaching,Course module viewed,File,Course module viewed,1.0,1.0,1,1.0,0.3529411764705882,1.0,1.0,1.0,1.0,1.0,0.7333333333333334,0.238095238095238,1.0,0.0,0.4928571428571429,False,1,2,1.0,0.0,0.4666666666666668,File
Sec-04,121,51,2026-04-21 10:49:00,2026-04-21 10:50:00,80,18,independent_work,Course module viewed,File,Course module viewed,0.9,0.8875,4,0.9,0.3,0.9,0.8875,1.0,1.0,0.946875,0.8583333333333334,0.2048192771084337,1.0,0.9,0.7407881526104417,False,4,4,0.89375,0.6812499999999999,0.7166666666666668,File
Sec-04,121,52,2026-04-21 10:50:00,2026-04-21 10:51:00,20,8,independent_work,Course module viewed,File,Course module viewed,0.95,0.95,2,0.95,0.3,0.95,0.95,1.0,1.0,0.975,0.9250000000000002,0.898876404494382,1.0,0.9,0.9309691011235957,False,2,2,0.95,0.4499999999999999,0.8500000000000002,File
Sec-04,121,53,2026-04-21 10:51:00,2026-04-21 10:52:00,7,4,independent_work,Course module viewed,File,Course module viewed,0.8571428571428571,0.8571428571428571,2,0.8571428571428571,0.4285714285714285,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9285714285714286,0.8761904761904763,0.8333333333333334,1.0,0.9,0.9023809523809524,False,2,2,0.8571428571428571,0.3571428571428572,0.7523809523809524,File
Sec-05,14,1,2026-02-22 10:31:00,2026-02-22 10:32:00,8,6,navigation,Course viewed,System,Course viewed,0.75,0.75,2,0.75,0.25,0.75,0.75,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,True,2,3,0.75,0.25,1.0,System
Sec-05,14,2,2026-02-22 10:32:00,2026-02-22 10:33:00,26,9,navigation,Course module viewed,System,Course module viewed,0.4230769230769231,0.3846153846153846,3,0.4230769230769231,0.1923076923076923,0.4230769230769231,0.3846153846153846,1.0,0.5,0.5769230769230769,0.794871794871795,0.2580645161290322,0.0,0.9,0.4882340777502068,False,3,3,0.4038461538461538,0.3461538461538462,0.0769230769230769,System
Sec-05,14,3,2026-02-22 10:33:00,2026-02-22 10:34:00,26,8,independent_work,Course module viewed,Assignment,Course module viewed,0.5769230769230769,0.4615384615384615,3,0.5769230769230769,0.3846153846153846,0.5769230769230769,0.4615384615384615,1.0,1.0,0.7596153846153846,0.5128205128205128,0.6190476190476191,1.0,0.9,0.7579670329670329,False,3,2,0.5192307692307692,0.3846153846153846,0.6923076923076925,Assignment
Sec-05,14,4,2026-02-22 10:34:00,2026-02-22 10:35:00,10,6,navigation,Course module viewed,System,Course module viewed,0.4,0.6,3,0.4,0.3,0.4,0.6,1.0,1.0,0.75,0.9743589743589745,0.7878787878787878,1.0,0.9,0.9155594405594406,False,3,3,0.5,0.1333333333333333,0.9487179487179488,System
Sec-05,14,5,2026-02-22 10:35:00,2026-02-22 10:36:00,13,5,navigation,Course module viewed,System,Course module viewed,0.4615384615384615,0.5384615384615384,3,0.4615384615384615,0.2307692307692307,0.4615384615384615,0.5384615384615384,1.0,1.0,0.75,1.0,0.5555555555555556,1.0,0.9,0.8638888888888888,False,3,3,0.5,0.2051282051282053,1.0,System
Sec-05,14,6,2026-02-22 10:36:00,2026-02-22 10:37:00,12,3,independent_work,Course module viewed,Assignment,Course module viewed,0.6666666666666666,0.5833333333333334,3,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5833333333333334,1.0,1.0,0.8125,0.8333333333333334,0.6190476190476191,1.0,0.9,0.8380952380952381,False,3,2,0.625,0.4583333333333332,0.6666666666666667,Assignment
Sec-05,14,20,2026-02-22 10:50:00,2026-02-22 10:51:00,9,3,independent_work,Course module viewed,Assignment,Course module viewed,0.5555555555555556,0.8888888888888888,2,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.8888888888888888,1.0,1.0,0.8611111111111112,0.8703703703703702,0.6,1.0,0.0,0.6175925925925926,False,2,2,0.7222222222222222,0.2222222222222223,0.7407407407407407,Assignment
Sec-05,14,21,2026-02-22 10:51:00,2026-02-22 10:52:00,49,9,independent_work,Course module viewed,Assignment,Course module viewed,0.5102040816326531,0.8367346938775511,3,0.5102040816326531,0.2244897959183673,0.5102040816326531,0.8367346938775511,1.0,0.5,0.7117346938775511,0.601662887377173,0.1698113207547169,1.0,0.9,0.6678685520329725,False,3,3,0.6734693877551021,0.4863945578231292,0.8699924414210131,Assignment
Sec-05,14,22,2026-02-22 10:52:00,2026-02-22 10:53:00,80,12,independent_work,Course module viewed,Assignment,submission,0.3625,0.7375,4,0.5,0.15,0.5,0.7375,1.0,0.0,0.559375,0.593707482993197,0.494949494949495,0.0,0.9,0.497164244485673,False,4,4,0.55,0.3714285714285714,0.6707482993197278,Assignment
Sec-05,34,1,2026-03-03 09:40:00,2026-03-03 09:41:00,4,3,navigation,Course viewed,System,Course viewed,0.75,0.75,2,0.75,0.5,0.75,0.75,0.5,1.0,0.75,1.0,1.0,1.0,1.0,1.0,True,2,2,0.75,0.25,1.0,System
Sec-05,34,2,2026-03-03 09:41:00,2026-03-03 09:42:00,11,9,navigation,Course viewed,System,Course viewed,0.6363636363636364,0.6363636363636364,3,0.6363636363636364,0.2727272727272727,0.6363636363636364,0.6363636363636364,0.5,0.5,0.5681818181818181,0.5151515151515149,0.2857142857142857,1.0,0.9,0.6752164502164502,False,3,3,0.6363636363636364,0.3636363636363637,0.696969696969697,System
Sec-05,34,3,2026-03-03 09:42:00,2026-03-03 09:43:00,44,15,independent_work,Course module viewed,Assignment,Course module viewed,0.5,0.75,4,0.5,0.1590909090909091,0.5,0.75,1.0,0.0,0.5625,0.984848484848485,0.2391304347826087,0.0,0.9,0.5309947299077734,False,4,4,0.625,0.4727272727272726,0.9696969696969696,Assignment
Sec-05,34,4,2026-03-03 09:43:00,2026-03-03 09:44:00,12,5,independent_work,Course module viewed,Assignment,submission,0.4166666666666667,0.9166666666666666,3,0.5,0.25,0.5,0.9166666666666666,1.0,0.0,0.6041666666666666,0.888888888888889,0.9166666666666666,0.0,0.9,0.6763888888888889,False,3,3,0.6666666666666666,0.2916666666666667,0.888888888888889,Assignment
Sec-05,34,5,2026-03-03 09:44:00,2026-03-03 09:45:00,21,6,independent_work,Course module viewed,Assignment,Course module viewed,0.5714285714285714,0.4761904761904761,3,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.4761904761904761,1.0,0.5,0.6369047619047619,0.9126984126984128,0.4615384615384615,0.0,0.9,0.5685592185592185,False,3,3,0.5238095238095237,0.369047619047619,0.6190476190476188,Assignment
Sec-05,34,6,2026-03-03 09:45:00,2026-03-03 09:46:00,22,4,independent_work,Course module viewed,Assignment,Course module viewed,0.6818181818181818,0.5454545454545454,3,0.6818181818181818,0.4545454545454545,0.6818181818181818,0.5454545454545454,1.0,1.0,0.8068181818181818,0.546897546897547,0.6774193548387096,1.0,0.9,0.7810792254340642,False,3,2,0.6136363636363635,0.4242424242424243,0.7604617604617605,Assignment
Sec-05,34,7,2026-03-03 09:46:00,2026-03-03 09:47:00,16,3,independent_work,Course module viewed,Assignment,Course module viewed,0.5625,0.625,4,0.5625,0.5,0.5625,0.625,1.0,1.0,0.796875,0.9734848484848486,0.7333333333333333,1.0,0.9,0.9017045454545456,False,4,3,0.59375,0.4791666666666665,0.9469696969696972,Assignment
Sec-05,34,18,2026-03-03 09:57:00,2026-03-03 09:58:00,16,3,independent_work,Course module viewed,Assignment,Course module viewed,0.4375,0.75,6,0.4375,0.5625,0.4375,0.75,1.0,1.0,0.796875,1.0,0.5,1.0,0.0,0.625,False,5,3,0.59375,0.4166666666666665,1.0,Assignment
Sec-05,34,22,2026-03-03 10:01:00,2026-03-03 10:02:00,4,3,independent_work,Course module viewed,File,Course module viewed,0.75,0.5,2,0.75,0.5,0.75,0.5,1.0,1.0,0.8125,0.9583333333333334,0.8,1.0,0.6,0.8395833333333333,False,2,2,0.625,0.25,0.9166666666666666,File
Sec-05,34,49,2026-03-03 10:28:00,2026-03-03 10:29:00,11,4,independent_work,Course module viewed,Assignment,Course module viewed,0.4545454545454545,0.5454545454545454,5,0.4545454545454545,0.7272727272727273,0.4545454545454545,0.5454545454545454,1.0,0.5,0.625,0.5,0.2666666666666666,1.0,0.0,0.4416666666666666,False,5,3,0.5,0.3116883116883118,0.6666666666666667,Assignment
Sec-05,34,51,2026-03-03 10:30:00,2026-03-03 10:31:00,15,3,independent_work,Course module viewed,Assignment,submission,0.3333333333333333,0.6666666666666666,5,0.4,0.5333333333333333,0.4,0.6666666666666666,1.0,0.5,0.6416666666666666,0.9555555555555556,0.44,0.0,0.8,0.548888888888889,False,5,3,0.5,0.3083333333333333,1.0,Assignment
Sec-05,34,59,2026-03-03 10:38:00,2026-03-03 10:39:00,22,6,independent_work,Course module viewed,Assignment,submission,0.4545454545454545,0.9090909090909092,4,0.4545454545454545,0.3636363636363636,0.4545454545454545,0.9090909090909092,1.0,0.5,0.7159090909090908,0.8020202020202021,0.4545454545454545,1.0,0.1999999999999999,0.6141414141414141,False,4,4,0.6818181818181818,0.4545454545454543,0.5151515151515154,Assignment
Sec-05,34,60,2026-03-03 10:39:00,2026-03-03 10:40:00,45,4,independent_work,Course module viewed,Assignment,Course module viewed,0.4,0.8666666666666667,7,0.4,0.3333333333333333,0.4,0.8666666666666667,1.0,0.5,0.6916666666666667,0.9353535353535356,0.3728813559322034,0.0,0.9,0.5520587228214348,False,5,4,0.6333333333333333,0.3407407407407408,0.8707070707070708,Assignment
Sec-05,34,64,2026-03-03 10:43:00,2026-03-03 10:44:00,33,5,independent_work,Course module viewed,Assignment,Course module viewed,0.5151515151515151,0.6060606060606061,6,0.5151515151515151,0.4848484848484848,0.5151515151515151,0.6060606060606061,1.0,1.0,0.7803030303030303,0.7636363636363637,0.5769230769230769,1.0,0.6,0.7351398601398601,False,5,3,0.5606060606060606,0.4810606060606059,0.806060606060606,Assignment
Sec-05,34,65,2026-03-03 10:44:00,2026-03-03 10:45:00,35,4,independent_work,Course module viewed,Assignment,Course module viewed,0.4,0.8285714285714286,7,0.4,0.5428571428571428,0.4,0.8285714285714286,1.0,1.0,0.8071428571428572,0.9284271284271284,0.6226415094339622,1.0,0.9,0.8627671594652726,False,5,3,0.6142857142857143,0.4507936507936507,0.8568542568542566,Assignment
Sec-05,34,67,2026-03-03 10:46:00,2026-03-03 10:47:00,13,3,independent_work,Course module viewed,Assignment,Course module viewed,0.3076923076923077,0.6153846153846154,6,0.3076923076923077,0.4615384615384615,0.3076923076923077,0.6153846153846154,1.0,1.0,0.7307692307692308,0.7963369963369965,0.813953488372093,1.0,0.8,0.8525726211772724,False,5,3,0.4615384615384615,0.3076923076923077,0.5926739926739926,Assignment
Sec-05,34,68,2026-03-03 10:47:00,2026-03-03 10:48:00,16,3,independent_work,Course module viewed,Assignment,Course module viewed,0.4375,0.75,3,0.4375,0.5625,0.4375,0.75,1.0,1.0,0.796875,0.8237179487179489,0.4814814814814814,1.0,0.9,0.8012998575498576,False,3,3,0.59375,0.25,0.6474358974358976,Assignment
Sec-05,34,69,2026-03-03 10:48:00,2026-03-03 10:49:00,38,5,independent_work,Course module viewed,Assignment,Course module viewed,0.3947368421052631,0.8157894736842105,8,0.3947368421052631,0.5526315789473685,0.3947368421052631,0.8157894736842105,1.0,0.5,0.6776315789473684,0.682017543859649,0.3076923076923077,1.0,0.9,0.7224274628879892,False,5,3,0.6052631578947368,0.4842105263157894,0.9692982456140352,Assignment
Sec-05,34,73,2026-03-03 10:52:00,2026-03-03 10:53:00,8,3,independent_work,Course module viewed,Assignment,submission,0.5,1.0,2,0.5,0.5,0.5,1.0,1.0,0.0,0.625,0.8596491228070177,0.9047619047619048,0.0,0.6,0.5911027568922306,False,2,3,0.75,0.25,0.6140350877192982,Assignment
Sec-05,94,9,2026-04-14 10:00:00,2026-04-14 10:01:00,7,4,problem_solving,Course module viewed,File,Course module viewed,0.7142857142857143,0.7142857142857143,2,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7142857142857143,1.0,1.0,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,True,2,3,0.7142857142857143,0.2142857142857142,1.0,File
Sec-05,94,11,2026-04-14 10:02:00,2026-04-14 10:03:00,11,3,independent_work,Course module viewed,File,Course module viewed,0.7272727272727273,0.6363636363636364,3,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.6363636363636364,1.0,1.0,0.8409090909090909,0.9567099567099566,0.4117647058823529,1.0,0.8,0.7921186656480774,False,3,2,0.6818181818181819,0.4242424242424243,0.9134199134199136,File
Sec-05,94,14,2026-04-14 10:05:00,2026-04-14 10:06:00,10,4,independent_work,Course module viewed,File,Course module viewed,0.7,0.6,3,0.7,0.3,0.7,0.6,1.0,1.0,0.825,0.9575757575757574,0.5238095238095238,1.0,0.7,0.7953463203463202,False,3,2,0.6499999999999999,0.4000000000000001,0.9151515151515148,File
Sec-05,94,17,2026-04-14 10:08:00,2026-04-14 10:09:00,3,3,independent_work,Course module viewed,File,Course module viewed,0.6666666666666666,0.6666666666666666,2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333333,0.977777777777778,0.8333333333333334,1.0,0.7,0.8777777777777778,False,2,2,0.6666666666666666,0.1666666666666667,0.9555555555555554,File
Sec-05,94,19,2026-04-14 10:10:00,2026-04-14 10:11:00,5,3,independent_work,Course module viewed,File,Course module viewed,0.6,0.4,3,0.6,0.6,0.6,0.4,1.0,1.0,0.75,0.777777777777778,0.5,1.0,0.8,0.7694444444444446,False,3,2,0.5,0.2666666666666668,0.5555555555555556,File
Sec-05,94,20,2026-04-14 10:11:00,2026-04-14 10:12:00,5,3,independent_work,Course module viewed,File,Course module viewed,0.8,0.8,2,0.8,0.4,0.8,0.8,1.0,0.5,0.775,0.9333333333333332,0.7142857142857143,1.0,0.9,0.8869047619047619,False,2,2,0.8,0.3,0.1999999999999998,File
Sec-05,94,58,2026-04-14 10:49:00,2026-04-14 10:50:00,12,3,independent_work,Course module viewed,Assignment,submission,0.4166666666666667,0.8333333333333334,3,0.5,0.5,0.5,0.8333333333333334,1.0,0.5,0.7083333333333334,0.8222222222222223,0.2941176470588235,0.0,0.0,0.2790849673202614,False,3,3,0.625,0.3611111111111109,0.5333333333333332,Assignment
Sec-05,94,66,2026-04-14 10:57:00,2026-04-14 10:58:00,28,4,independent_work,Course module viewed,Assignment,submission,0.3928571428571428,0.7857142857142857,3,0.5,0.3571428571428571,0.5,0.7857142857142857,1.0,1.0,0.8214285714285714,0.6984126984126986,0.3333333333333333,1.0,0.1999999999999999,0.557936507936508,False,3,3,0.5892857142857143,0.3214285714285714,0.9047619047619048,Assignment
Sec-05,94,69,2026-04-14 11:00:00,2026-04-14 11:01:00,24,3,independent_work,Course module viewed,Assignment,submission,0.4166666666666667,0.6666666666666666,4,0.4166666666666667,0.4583333333333333,0.4166666666666667,0.6666666666666666,1.0,1.0,0.7708333333333333,0.865079365079365,0.5714285714285714,1.0,0.7,0.784126984126984,False,4,3,0.5416666666666666,0.3333333333333335,0.8730158730158729,Assignment
Sec-05,94,95,2026-04-14 11:26:00,2026-04-14 11:27:00,8,4,independent_work,The status of the submission has been viewed.,Assignment,submission,0.375,0.75,3,0.375,0.375,0.375,0.75,1.0,1.0,0.78125,0.972222222222222,0.75,1.0,0.0,0.6805555555555555,False,3,3,0.5625,0.0833333333333334,0.9444444444444444,Assignment
Sec-05,117,3,2026-04-19 10:05:00,2026-04-19 10:06:00,6,3,navigation,Course viewed,System,Course viewed,0.3333333333333333,0.6666666666666666,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.0,0.375,1.0,1.0,1.0,1.0,1.0,True,4,3,0.5,0.1666666666666667,1.0,System
Sec-05,117,4,2026-04-19 10:06:00,2026-04-19 10:07:00,5,4,independent_work,Course module viewed,File,Course module viewed,0.8,0.8,2,0.8,0.4,0.8,0.8,1.0,0.5,0.775,0.0,0.8571428571428571,0.0,0.9,0.4392857142857143,False,2,2,0.8,0.3,0.1999999999999998,File
Sec-05,117,5,2026-04-19 10:07:00,2026-04-19 10:08:00,13,6,independent_work,Course module viewed,System,Course module viewed,0.4615384615384615,0.3846153846153846,4,0.4615384615384615,0.3076923076923077,0.4615384615384615,0.3846153846153846,1.0,1.0,0.7115384615384616,0.8307692307692308,0.3125,1.0,0.9,0.7608173076923077,False,4,4,0.4230769230769231,0.3269230769230768,0.0,System
Sec-05,117,6,2026-04-19 10:08:00,2026-04-19 10:09:00,7,4,independent_work,Course module viewed,File,Course module viewed,0.5714285714285714,0.4285714285714285,3,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.4285714285714285,1.0,1.0,0.75,0.8974358974358975,0.8125,1.0,0.9,0.9024839743589744,False,3,2,0.5,0.2857142857142858,0.794871794871795,File
Sec-05,117,20,2026-04-19 10:22:00,2026-04-19 10:23:00,11,4,independent_work,Course module viewed,File,Course module viewed,0.6363636363636364,0.5454545454545454,3,0.6363636363636364,0.4545454545454545,0.6363636363636364,0.5454545454545454,1.0,0.5,0.6704545454545454,0.7878787878787877,0.3888888888888889,1.0,0.0,0.5441919191919191,False,3,2,0.5909090909090908,0.3636363636363637,0.7575757575757578,File
Sec-05,117,90,2026-04-19 11:32:00,2026-04-19 11:33:00,16,4,independent_work,Course module viewed,Assignment,submission,0.4375,0.875,3,0.4375,0.3125,0.4375,0.875,1.0,0.5,0.703125,0.9128787878787876,0.4074074074074074,0.0,0.0,0.3300715488215487,False,3,3,0.65625,0.25,0.8257575757575756,Assignment
Sec-05,117,91,2026-04-19 11:33:00,2026-04-19 11:34:00,16,3,independent_work,Course module viewed,Assignment,submission,0.3125,0.625,4,0.4375,0.5,0.4375,0.625,1.0,0.5,0.640625,0.8333333333333334,0.8,1.0,0.9,0.8833333333333333,False,4,3,0.46875,0.2142857142857144,0.5,Assignment
Sec-05,117,92,2026-04-19 11:34:00,2026-04-19 11:35:00,16,4,independent_work,Course module viewed,Assignment,Course module viewed,0.4375,0.5,4,0.4375,0.375,0.4375,0.5,1.0,0.0,0.484375,0.5833333333333333,0.6153846153846154,0.0,0.9,0.5246794871794872,False,4,4,0.46875,0.3125,1.0,Assignment
Sec-05,117,100,2026-04-19 11:42:00,2026-04-19 11:43:00,9,3,independent_work,Course module viewed,Assignment,submission,0.4444444444444444,0.6666666666666666,3,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,1.0,0.0,0.5277777777777778,0.8842592592592592,0.6956521739130435,0.0,0.1999999999999999,0.4449778582930756,False,3,3,0.5555555555555556,0.2777777777777777,0.7685185185185185,Assignment
Sec-05,117,101,2026-04-19 11:43:00,2026-04-19 11:44:00,11,3,independent_work,Course module viewed,Assignment,Grade item updated,0.6363636363636364,0.5454545454545454,4,0.835820895522388,0.9701492537313432,0.835820895522388,0.8507462686567164,1.0,0.5,0.7966417910447761,0.2830292979546712,0.1216216216216216,0.0,0.9,0.3261627298940732,False,4,3,0.5909090909090908,0.4318181818181819,0.905723905723906,System
Sec-05,117,102,2026-04-19 11:44:00,2026-04-19 11:45:00,17,4,independent_work,Course module viewed,Assignment,Grade item updated,0.4117647058823529,0.7058823529411765,5,0.746268656716418,0.835820895522388,0.746268656716418,0.746268656716418,1.0,0.5,0.7481343283582089,0.8706467661691543,0.881578947368421,1.0,0.9,0.9130564283843938,False,5,3,0.5588235294117647,0.3865546218487394,0.914438502673797,System
Sec-05,117,104,2026-04-19 11:46:00,2026-04-19 11:47:00,32,3,independent_work,Course module viewed,Assignment,Course module viewed,0.375,0.78125,8,0.375,0.59375,0.375,0.78125,1.0,0.0,0.5390625,0.4424751243781095,0.7052631578947368,0.0,0.8,0.4869345705682116,False,5,3,0.578125,0.4772727272727273,0.948529411764706,Assignment
Sec-05,129,1,2026-04-21 09:51:00,2026-04-21 09:52:00,4,3,navigation,Course viewed,System,Course viewed,0.5,0.75,3,0.5,0.5,0.5,0.75,0.5,1.0,0.6875,1.0,1.0,1.0,1.0,1.0,True,3,3,0.625,0.1666666666666667,1.0,System
